audio_file,raw_text,label
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia298_utt6.mp4,Let go!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia299_utt0.mp4,Y know what?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia299_utt1.mp4,Umm?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia299_utt2.mp4,I bet ‘ya ya I could fit in there.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia299_utt3.mp4,I’ve got five bucks says you can’t.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt0.mp4,"Shoot! Shoot! Shoot! Shoot, or just fall down. That s good too.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt1.mp4,Knick fan?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt2.mp4,"Oh, yeah.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt3.mp4,"Oh, boy, do they suck.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt4.mp4,"Hey, listen, lady.......whoa.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt5.mp4,"Look, look at your man, Ewing. Nice shot. You know what, he couldn t hit water if he was standing on a boat.",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt6.mp4,Oh yeah? And who do you like?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt7.mp4,The Celtics.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt8.mp4,"The Celtics? Ha. They couldn t hit a boat if...wait. They suck, alright?",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt9.mp4,"Oh, shut up. You know, it s a rebuilding year. You... waah!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt10.mp4,"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt11.mp4,There is no father.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt12.mp4,"Oh, oh, oh, sorry.",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt14.mp4,"Oh, uh, ok. Right this way. All the other pregnant women seem to be goin  in here.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia300_utt15.mp4,Ok.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt0.mp4,"Sweetheart, just gimme- gimme another chance, okay, we will start all over again. We will go back to Aruba.",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt1.mp4,"Dr. Farber, we have got a bit of an emergency here...Jason Costalano is choking on his retainer.",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt2.mp4,Oh God...,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt3.mp4,"I will be right there, Bernice.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt4.mp4,"Look, please, please don t go anywhere, okay?",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt6.mp4,Okay.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt7.mp4,"Okay, we will be here!",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt8.mp4,Hating you!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt9.mp4,Did you see how he was sweating when he walked out of there?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt10.mp4,"Listen honey, if I m hogging the ball too much you just jump right in there and take a couple punches because I m telling you, this feels",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt11.mp4,Yeah... I m pretty sure I m still gonna marry him.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt12.mp4,"What are you talking about?! Mindy, the guy is the devil! He s Satan in a smock!",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt13.mp4,"Look, I know he s not perfect, but the truth is, at the end of the day, I still really wanna be Mrs. Dr. Barry Farber, D.D.S.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt14.mp4,Oh God.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia301_utt15.mp4,I hope you can find some way to be happy for me. And I hope you will still be my maid of honor...?,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt0.mp4,"Listen, Robert’s gonna be here any second so, will one of you just tell him?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt2.mp4,"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt3.mp4,"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt4.mp4,"He’s right, even if it’s to say something complementary.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt5.mp4,Hey!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt6.mp4,Hey.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt7.mp4,"So are ready for the gym? They’ve got this new rock climbing wall, we can spot each other.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt8.mp4,"No, I can spot you from here.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt9.mp4,What?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia302_utt10.mp4,"Okay, listen Robert...",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia303_utt0.mp4,I don’t have time for this.,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia303_utt1.mp4,"No, that is what the game is.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt0.mp4,Which you just gave up really quickly.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt1.mp4,Have you seen Joey?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt2.mp4,What’s the matter?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt3.mp4,"Oh, just this!  Y’know what it’s my fault really, because the couch is usually where we",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt4.mp4,"Hey, does somebody wanna hand me one of those tiles.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt5.mp4,What’s going on?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt6.mp4,He’s retiling my floor.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt7.mp4,Yo!! Spackel boy! Get up!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt8.mp4,"Ah-ah-ah, now you started this, you will finish it.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt9.mp4,He started mine first!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia304_utt10.mp4,"Build the unit Cinderelly, lay the tile Cinderelly.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt0.mp4,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt1.mp4,Can I help you?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt2.mp4,Uh-oh.,2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt3.mp4,"Uh, y know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt4.mp4,"Chloe, switch with me, there’s some guys here that got a crush on you.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt5.mp4,"Okay, that hurt us.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt6.mp4,Hi guys. I haven’t seen you since this morning.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt7.mp4,"Well ah, ........y know.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt8.mp4,"Hey, what are you guys doing tomorrow night?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt9.mp4,Both of us?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt10.mp4,Maybe. Does that scare ya?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt11.mp4,Relax. It’s just Issac’s D.J.-ing at the Philly. You should come.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt12.mp4,We’ll be there.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt13.mp4,"Great. I’ll ah, see ya then.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia305_utt14.mp4,"All right, rock on.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt0.mp4,"Umm, candles, champagne, yeah anniversaries are great.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt1.mp4,"‘Cause you know love lasts forever, y know.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt3.mp4,"Oh God, Ross I am so sorry.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt4.mp4,"Y know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt5.mp4,"Oh yeah, I’d love that.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt6.mp4,"Oh, great! Me too.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia306_utt7.mp4,I guess it all started when Rachel got this new job.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt0.mp4,And why do you care so much?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt1.mp4,Because! You could get to live out my fantasy!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt3.mp4,"No! Y’know,",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt4.mp4,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt5.mp4,"Yeah that, plus his mom used to put sour cream on everything!",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt6.mp4,Do you love her?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt7.mp4,"We said it was only going to be two weeks, y’know?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt8.mp4,You love her!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt9.mp4,What-what is love really?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt10.mp4,"Ohhh, I",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt11.mp4,I am a good kisser.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia307_utt12.mp4,"Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in…  I’ve been watching too much porn.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt0.mp4,So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt1.mp4,"Okay, I can do that! Oh, by the way, I",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt2.mp4,Why don’t we do a trial run.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt3.mp4,"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt4.mp4,I’m the supply manager.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia308_utt5.mp4,"Umm, okay I would like to talk to you about your toner needs.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia309_utt0.mp4,"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn t hear him and keeps running, Chandler starts chasing her as the theme to",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia309_utt1.mp4,"Hey, Chandler! What are you doing here?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia309_utt2.mp4,"Oh, I just wanted to say, ""Hey!""",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia309_utt3.mp4,Hey!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia309_utt4.mp4,Okay.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia310_utt0.mp4,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia310_utt1.mp4,"Yeah, I think I have some around here somewhere. Why?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia310_utt2.mp4,"Well, it’s just that maternity clothes are so expensive.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia310_utt4.mp4,Bloomingdale’s,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia310_utt5.mp4,"Oh my God, are you out of a job?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt0.mp4,Okay!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt1.mp4,"Come on, no peeking!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt2.mp4,Our eyes are closed and we’re about to cross the street. Very good.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt3.mp4,"Okayyyyy, open up!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt4.mp4,What did you want to show us? Because all I can see is this,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt5.mp4,"Yeah, it’s for our catering business!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt6.mp4,I think I know that girl.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt7.mp4,"All right, umm, we’re not gonna really keep it this way though.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt8.mp4,No?,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt9.mp4,"No, we’re gonna paint over the sword, and replace it with a baguette.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt10.mp4,Oh!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt11.mp4,"And also, we don’t know what to do with this.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia311_utt12.mp4,"Oh yeah, I definitely know her.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt0.mp4,"You don’t know?! Rach, you balded my girlfriend!",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt1.mp4,"All right! Ross, do you think it’s easy for me to see you with somebody else?",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt2.mp4,"Y know, hey! You’re the one who ended it, remember?",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt3.mp4,"Yeah, because I was",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt6.mp4,You still love me.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt7.mp4,"Oh, y-yeah, so, you-you love me!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt8.mp4,"Noo, nnnnn. What does this mean? What do you, I mean do you wanna, get back together?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt9.mp4,Noo!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt10.mp4,Maybe!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt11.mp4,"I, I don’t know.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt14.mp4,"I just, I feel, I-I just...",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt15.mp4,What?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt16.mp4,I feel...,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt17.mp4,"Noo!! I don’t care! I’m not, I’m not gonna playing one-on-one strip poker with you for practice!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt19.mp4,Well! Good night.  I’m going upstairs.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia312_utt20.mp4,Good night.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia313_utt0.mp4,What are you doing?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia313_utt1.mp4,The key’s stuck in the lock.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia313_utt2.mp4,I can fix it. Hold on.  Look out. Look out.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia313_utt3.mp4,It still doesn’t work.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt0.mp4,"Isn’t it incredible?! Monica and Chandler, gettin’ married.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt1.mp4,"I know, they’re gonna be",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt2.mp4,"Ohh… I mean two best friends falling in love, how often does that happen?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt3.mp4,Not,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt4.mp4,No! I’m so happy for them!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt5.mp4,Me too! So happy for them!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt7.mp4,"Oh no! No God, definitely not jealous!",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt8.mp4,"I mean I’m probably 98% happy, maybe 2% jealous. And I mean what’s 2%? That’s nothing.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt9.mp4,Totally. I’m like 90/10.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt10.mp4,Yeah me too.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt11.mp4,"Hey uh, have you guys scene Chandler?",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia314_utt12.mp4,"Wh—no, but y’know who did stop in here looking for ya, Tennille.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt0.mp4,Remember that guy from cooking school I told you about that put cilantro with everything?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt1.mp4,"Oh sure, Cilantro Larry.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt2.mp4,"Well, I’m gonna fill in for him as food critic for the Chelsea Reporter.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt3.mp4,"Wow, Monica! What an amazing opportunity to influence… dozens of people.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt4.mp4,"How could you say yes, what about our catering business?",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt5.mp4,"Oh no-no-no, it’s only one night a week, and plus I get to take all of you out for a",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt6.mp4,Yay!!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt7.mp4,"Oh, in that case——Yay!  That was me hopping on board.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt8.mp4,Oh.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia315_utt9.mp4,"Hey, you guys! Hey, Ross, quick question for ya. Are you ready to party?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt0.mp4,Hello.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt1.mp4,"Hey, it’s me.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt3.mp4,Hello.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt4.mp4,"Look I never should have kissed your girlfriend, but I’m",2.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt5.mp4,Stop callin’!!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt6.mp4,"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 daily challenge.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt7.mp4,All right!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia316_utt8.mp4,"What is the name of your roommate who is very, very sorry and would do anything",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt0.mp4,Joseph Francis Tribbiani are you home yet?!!,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt1.mp4,"Umm, I think he’s still out. What’s wrong?",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt2.mp4,"Well, I’ll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt3.mp4,"""Pheebs, can’t make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt4.mp4,Oh that’s a nickname we were trying out.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt5.mp4,"Hey, y’know what nickname never caught on? The Ross-A-Tron!",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt6.mp4,Hey!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt7.mp4,Oh! Here’s Joseph Francis!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt8.mp4,Oh-Wha-Ho! What are you middle naming me for?! I left you a note!,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt9.mp4,So what?! That doesn’t give you the right to ditch me!,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt10.mp4,"Hey, you can cancel plans with friends if there is the possibility for sex!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt11.mp4,"Phoebe he’s right, that is the rule.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt12.mp4,I don’t accept this rule.,3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt13.mp4,"When we make plans, I expect you to show up.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt14.mp4,"Okay, I can’t just be a way to kill time ‘til you meet someone better!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia317_utt15.mp4,"Y’know boyfriends and girlfriends come and go, but this  is for life!",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia318_utt0.mp4,Did you know he was in there?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia318_utt1.mp4,No.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia318_utt2.mp4,How long have we been home?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia318_utt3.mp4,About a half an hour.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia318_utt4.mp4,Love,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt0.mp4,"Lights.  Uh, romantic lights.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt1.mp4,"Ooh, nice.",1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt2.mp4,"So ah, there was this thing I wanted to talk to you about.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt3.mp4,"Oh, right! I completely forgot about that.",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt4.mp4,"Well ah, I’ve been doing a lot of thinking, and I look at my life",0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt5.mp4,Yeah?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt6.mp4,"And I feel like I’ve conquered the business world, and I feel like I’ve conquered the intellectual world, and now I-I have the most beautiful woman in the world.",3.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt7.mp4,Wow.,1.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt9.mp4,What’s that?,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt10.mp4,It’s time for me to conquer the physical world.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt11.mp4,Okay.,0.0
C:/Users/admin/Documents/EmotionData/MELD.Raw/train/train_splits/dia319_utt12.mp4,"Monica, I want to become  the Ultimate Fighting Champion.",0.0
